42799,46639,34607,33583,24879,18479,6191,64814,59182,47918,36142,22574,6702,56877,61741,59949,63533,7982,10542,6190,61485,52781,46637,44845,45357,44077,47405,48173,44589,37165,35885,24621,27181,29741,32557,37933,36653,41261,48173,59181,58925,59949,52525,47405,50221,51245,44077,39981,38957,48941,45101,49965,61997,3374,10542,18990,14894,12078,9262,12590,7726,7982,13358,11566,14638,16430,11054,16686,11566,11054,3886,62509,63021,61485,61485,58413,56365,53805,56877,54573,55853,59949,56365,55597,56621,56621,56621,50989,53293,55341,52013,52269,51757,54829,55853,56621,55853,52781,52781,52269,54573,55853,57389,52525,54061,49965,55597,48685,51245,61997,52781,57133,58157,60461,64045,64813,2862,5934,4910,14126
48431,48431,41519,33839,25647,16943,11823,3631,47,53038,40750,30766,16430,6702,46,558,2350,6702,4142,814,59949,48173,47661,37165,37933,40749,36397,42029,36141,33581,29741,26925,26669,31021,31533,29229,35373,39469,44077,48685,48429,44333,46381,37933,39213,39213,35629,37421,41261,40237,42797,49197,53549,63021,4910,10798,8750,2350,6702,3886,5934,6702,14894,11054,12846,11310,12846,11566,9774,7726,6958,1326,2606,2862,58669,55853,55853,55853,51757,54061,57133,54829,58413,59437,57133,56877,56877,53037,52781,53293,53549,50989,56365,54317,55341,53037,49453,48429,52781,50477,54317,51501,51501,49709,47661,51757,48685,53037,52525,51757,52525,53549,48685,50733,52781,50989,50733,47405,51245,52013
53039,54575,47151,36399,32559,21807,20527,5167,64558,58414,48430,38190,25390,13102,6190,6702,3374,8750,3374,1326,60461,47661,41005,40749,36909,32301,41005,35629,32045,31533,28973,26925,25645,24109,31021,29229,29741,36653,36397,35373,39725,36909,34605,27949,32557,32557,30253,30509,27181,30253,38701,39725,48941,53037,52781,58413,58925,59949,63533,63533,62509,65325,64301,3630,63789,1838,5422,2606,3630,6190,5166,2862,65069,64813,63021,57389,53549,52013,51501,55597,48429,51501,53549,56365,52013,51245,52525,54573,50989,51245,54061,51501,53037,53037,51757,54829,56109,53549,55853,50733,56109,58925,50477,50989,52781,52525,52525,49965,55085,56109,55341,56109,56109,54061,54573,53549,56365,55085,55085,57901
60463,54831,53295,43823,38703,26415,18479,15151,6447,64302,56110,41006,32046,21806,16686,11310,11822,9006,4654,60205,62509,44589,36909,29741,35117,33325,30509,29485,25645,26413,22317,22829,25133,27693,26413,24365,32813,30253,33581,33325,33325,30253,29997,28973,28973,28973,29741,26413,25645,31277,28461,40237,42029,43565,47661,45357,46637,46125,49709,56621,55597,56365,55085,56877,57133,60973,61485,558,2862,7214,302,63789,2350,62253,57645,52269,46381,45613,47405,42541,42797,47661,46381,51501,45613,45357,46381,50733,48685,47149,45869,47917,46381,45101,48429,51501,47661,50733,49453,50733,48941,57133,46637,53805,52781,46381,48685,48685,56109,52013,54573,50477,54829,53293,58413,58669,59181,55341,56109,56365
62767,51503,55599,44847,42031,35375,29487,26671,16943,8751,63278,49966,42286,32046,30254,23598,20782,12334,4142,61485,55597,42541,34093,31277,28717,29741,27181,27437,27949,24109,23597,27693,30253,32045,34861,33325,33837,35885,34349,32301,35117,29997,25645,29229,26669,29485,26925,25389,25389,27437,24877,29229,33069,37421,43821,41005,41261,43565,45357,50733,53293,51245,49709,52013,54061,54829,61229,63021,1070,64301,65069,60461,62765,64813,59949,49453,44333,34861,39981,36909,38957,35885,38701,37677,39469,39981,34861,35885,36653,36141,38701,38189,35629,39725,40749,38957,40493,39469,44077,44077,45101,39981,44589,42029,39981,47149,44589,47917,48941,48685,51757,45101,47917,54061,50477,52781,51757,54061,52525,53549
9264,2608,53295,53807,46127,39727,34607,25647,21039,20527,6959,57134,44078,36910,36398,22062,25646,18222,10030,58413,48941,38189,30765,27693,24621,30253,27181,28717,28717,26157,23597,22829,29229,29997,33581,35885,32557,38189,33581,37933,34349,28461,28717,23853,29485,28205,25901,25389,26157,28973,27693,26413,35885,32557,41517,38189,42029,39725,45613,45869,44845,44333,48429,48429,50733,54829,60461,63789,64045,59437,57901,55597,57645,58157,53293,44077,40493,30765,34861,27949,31021,27949,34093,32301,32813,32557,29997,33837,30253,34349,33069,34093,37421,33325,33069,34861,35373,35885,38189,35117,36909,33069,37165,35885,32045,35629,36653,39469,39469,43309,39725,40493,41005,44845,42797,44077,47149,47661,43309,45101
20272,4144,6704,54831,49967,45103,41519,33071,25647,15407,12847,61998,53550,47662,38702,33070,33582,20782,6446,65069,45357,37165,27437,27693,25389,27437,21549,25901,25389,20781,23085,22317,30253,29229,34861,33325,31533,38189,37677,36909,34605,31533,26669,26413,28973,28205,26157,26925,26669,28973,24621,29741,34861,37421,37421,33069,34861,38957,45357,46381,47661,38957,45613,45869,49197,54573,52781,56621,60205,60973,53549,50733,49197,51757,53293,42029,37677,32045,32045,29997,26157,26157,27437,29229,32301,28205,30253,28461,30253,30253,29229,29485,29997,26925,35117,32557,29229,32557,33581,33069,31789,29741,34093,28973,32045,31789,33581,32301,30765,32045,38189,37933,39725,30765,35629,36141,32557,42285,37165,41261
20272,13872,6704,59439,51503,47407,41519,35631,33327,17967,12079,59694,53550,47918,41774,38958,30510,26158,9518,1838,52525,39213,29485,22829,24109,20013,27949,25389,24109,23853,27693,23853,26413,28717,29741,31277,29741,35629,36397,35117,30765,34093,29997,27693,24877,25645,25133,23085,26413,28973,31277,25645,32045,30253,39213,35629,34605,36653,43053,45613,43565,42797,45101,44077,51757,55085,52269,56621,53293,54573,51245,52269,51501,53805,44077,42285,33581,28973,30765,22829,32045,24109,26413,27437,26925,27181,25389,27437,23853,26157,30509,24621,27437,29485,28973,26413,29997,26157,30765,28973,26157,31021,28973,30509,26925,28717,28717,30253,30765,34605,31533,34861,34093,33837,32557,35629,35117,37421,35885,36397
24624,12080,10544,60975,55855,47919,44335,40495,33327,21295,16687,2351,61486,54830,45102,42542,36142,28462,13102,65325,48429,38957,25901,26925,25901,21549,23341,23597,25133,29229,25133,27693,24365,25901,25645,29741,29485,31277,29741,31533,32813,29229,29997,23853,26669,28461,26157,25133,23853,27949,31021,30509,29997,29741,31789,34349,31021,42797,38701,43053,43821,38957,38957,43821,50733,51501,56877,50221,50733,52525,52269,50221,46893,46381,42029,33581,31021,26413,23853,24877,26669,32045,22317,26413,29741,22317,24877,26157,25645,25645,25133,21805,27181,26669,26413,26669,28717,27693,25133,25133,28973,28461,27181,32301,25645,26925,29485,31277,29485,30765,29741,30253,29485,29485,30509,29229,32557,29741,29997,30509
25392,18224,9520,304,54319,54831,41775,44591,30767,26927,17967,5167,63790,60718,52782,40494,39214,35118,20782,6958,55597,43821,28717,28461,27181,27437,26413,27181,26157,25133,22317,24877,22829,27693,26157,28461,25645,31533,33069,31277,32557,33325,26925,25901,29485,29997,32557,24877,26669,29229,30253,29485,28973,31277,30509,31533,38189,37421,44333,40749,43309,40237,39981,40749,49453,47917,48173,54061,50477,49453,52269,52525,47405,44845,40493,34605,29997,24877,24621,26669,22317,26413,22317,26157,21293,27181,25389,23597,25133,24109,24877,23853,25901,25901,26669,26669,25389,26413,23853,24621,25389,28205,28973,25901,26157,26413,25133,24365,26413,31277,32301,28973,27181,27949,29997,30509,31021,29997,27693,27181
27184,19248,15152,1072,63023,50991,44591,44335,35887,28207,20271,11823,3631,62510,54574,45102,44334,35374,22830,6702,59693,45357,39213,35629,25901,28973,28205,27693,25645,22317,25389,27181,29229,24877,29997,24621,29741,27437,31533,30509,33837,28717,28461,25901,35629,33069,31789,32045,25133,29997,33069,30253,35885,32557,35629,38189,38701,37421,41261,51245,50477,49965,45357,45101,47405,51757,51757,49453,52013,55853,57389,53037,51757,47149,40749,34093,28717,27693,28973,28205,23853,28461,26669,23853,21805,25645,24365,26157,26925,24877,24621,25133,22317,29485,28717,29997,24109,23341,24365,24621,23853,26157,25645,24621,27693,25389,21293,28461,25901,26669,28973,27693,27437,28973,29229,30765,24621,29485,31277,24365
30256,27184,6960,3632,60719,51503,50479,43567,31791,28463,21039,13103,2351,4143,57134,50478,46382,36142,22830,10798,57901,48685,41261,35885,29229,30253,33069,25901,22829,25389,29229,27181,30509,25901,28973,30509,34605,38701,40749,42541,43565,44333,34605,34349,36909,38445,33581,32557,32813,34093,35117,35629,36141,35629,40749,37677,41517,39725,47917,47917,52525,52525,48429,49965,49453,52269,57133,55853,59181,54317,59437,53037,50477,43821,45357,26669,24877,22829,27181,24365,25133,27693,22573,22061,24621,20781,22317,22061,22829,24109,22317,23341,25645,23853,23853,24621,25389,24365,21805,23853,24877,25645,25901,28205,28973,25901,24621,24877,29485,24621,26157,27693,27693,27949,28205,26413,25901,26413,30253,28717
